year,age,female_deaths,male_deaths,total_deaths,female_pop,male_pop,total_pop
1793,15,95.89,98.9,194.79,18873.2,19205.55,38078.75
1793,16,94.03,101.72,195.75,19181.61,19103.69,38285.3
1793,17,93.79,103.87,197.66,18816.08,18328.59,37144.67
1793,18,95.16,105.35,200.51,19019.45,18110.23,37129.68
1793,19,98.13,106.16,204.29,19722.15,18500.44,38222.59
1793,20,102.53,106.63,209.16,18979.47,17524.89,36504.36
1793,21,107.59,108.05,215.64,19301.6,17589.15,36890.75
1793,22,113.12,110.73,223.85,19254.36,17300.92,36555.28
1793,23,119.14,114.68,233.82,19152.29,16959.67,36111.96
1793,24,125.63,119.9,245.53,18905.77,16473.88,35379.65
1793,25,132.42,125.98,258.4,18036.19,15493.38,33529.57
1793,26,138.75,131.28,270.03,18652.99,16256.13,34909.12
1793,27,144.44,135.39,279.83,18730.51,16591.34,35321.85
1793,28,149.49,138.31,287.8,18681.82,16794.98,35476.8
1793,29,153.89,140.04,293.93,18446.49,16863.67,35310.16
1793,30,157.53,140.63,298.16,18106.72,16864.47,34971.19
1793,31,159.88,140.29,300.17,17773.61,16475.82,34249.43
1793,32,160.81,139.08,299.89,17207.32,15838.34,33045.66
1793,33,160.34,136.98,297.32,16744.44,15246.16,31990.6
1793,34,158.43,134.01,292.44,15933.41,14456.22,30389.63
1793,35,155.85,130.92,286.77,15379.37,13878.65,29258.02
1793,36,155.48,130.71,286.19,15298.63,14037.42,29336.05
1793,37,158.06,134.16,292.22,15836.44,14656.03,30492.47
1793,38,163.57,141.24,304.81,16006.53,14951.63,30958.16
1793,39,172.04,151.97,324.01,15973.03,15002.28,30975.31
1793,40,182.15,165.27,347.42,16000.26,15147.18,31147.44
1793,41,188.67,176.84,365.51,14944.67,14064.4,29009.07
1793,42,190.3,185.6,375.9,14418.92,13482.35,27901.27
1793,43,187.02,191.56,378.58,13638.54,12708.89,26347.43
1793,44,178.86,194.72,373.58,12936.11,11965.68,24901.79
1793,45,167.41,195.62,363.03,12341.8,11386.36,23728.16
1793,46,159.17,196.44,355.61,12119.82,11178.02,23297.84
1793,47,155.77,197.73,353.5,11960.62,11027.14,22987.76
1793,48,157.2,199.49,356.69,11844.39,10900.93,22745.32
1793,49,163.45,201.72,365.17,11777.37,10764.06,22541.43
1793,50,173.3,204.02,377.32,11771.53,10730.86,22502.39
1793,51,181.81,204.81,386.62,11218.64,10074.95,21293.59
1793,52,187.77,203.69,391.46,10632,9403.84,20035.84
1793,53,191.15,200.69,391.84,10081.93,8815.16,18897.09
1793,54,191.98,195.8,387.78,9517.39,8271.2,17788.59
1793,55,191.69,190.54,382.23,9114.86,7858.47,16973.33
1793,56,196.09,191.15,387.24,9316.63,7932.72,17249.35
1793,57,206.65,199.18,405.83,9539.22,8042.55,17581.77
1793,58,223.35,214.63,437.98,9628.68,8038.46,17667.14
1793,59,246.2,237.49,483.69,9466.1,7865.29,17331.39
1793,60,273.05,265.02,538.07,9263.22,7671.28,16934.5
1793,61,295.23,286.2,581.43,8731.86,7235.02,15966.88
1793,62,310.61,298.29,608.9,8164.32,6755.36,14919.68
1793,63,319.18,301.29,620.47,7615.87,6258.1,13873.97
1793,64,320.93,295.2,616.13,7073.72,5773.74,12847.46
1793,65,317.79,282.65,600.44,6642.93,5370.2,12013.13
1793,66,317.32,274.14,591.46,6397.28,5173.43,11570.71
1793,67,321.42,272.32,593.74,6164.75,4984.93,11149.68
1793,68,330.11,277.18,607.29,5866.95,4709.36,10576.31
1793,69,343.37,288.72,632.09,5445.09,4335.09,9780.18
1793,70,358.91,304.1,663.01,5028.87,3969.86,8998.73
1793,71,367.4,311.99,679.39,4571.12,3488.77,8059.89
1793,72,366.55,309.54,676.09,4080.89,3038.44,7119.33
1793,73,356.35,296.75,653.1,3654.27,2663.99,6318.26
1793,74,336.8,273.62,610.42,3190.85,2289.93,5480.78
1793,75,310.09,242.78,552.87,2806.59,1967.16,4773.75
1793,76,284.98,214.71,499.69,2467.04,1704.59,4171.63
1793,77,263.63,192.01,455.64,2195.43,1492.54,3687.97
1793,78,246.05,174.71,420.76,1928.9,1293.53,3222.43
1793,79,232.25,162.8,395.05,1644.04,1075.19,2719.23
1793,80,220.98,154.85,375.83,1537.86,982.09,2519.95
1793,81,207.22,145.27,352.49,1295.36,820.27,2115.63
1793,82,189.74,132.65,322.39,1070.29,668.76,1739.05
1793,83,168.51,116.97,285.48,861.91,529.93,1391.84
1793,84,143.55,98.25,241.8,669.88,404.99,1074.87
1793,85,116.22,77.58,193.8,507.61,296.95,804.56
1793,86,91.97,59.4,151.37,381.54,212.89,594.43
1793,87,72.16,44.81,116.97,293.27,156.67,449.94
1793,88,56.79,33.81,90.6,230.95,119.25,350.2
1793,89,45.85,26.4,72.25,181.33,90.67,272
1793,90,43.76,25.47,69.23,134.18,66.05,200.23
1793,91,34,19.32,53.32,96.39,46.43,142.82
1793,92,25.95,14.37,40.32,67.78,32.21,99.99
1793,93,19.46,10.51,29.97,47.26,21.41,68.67
1793,94,14.31,7.53,21.84,32.26,13.64,45.9
1793,95,10.33,5.3,15.63,21.41,8.52,29.93
1793,96,7.31,3.65,10.96,13.68,5.62,19.3
1793,97,5.07,2.47,7.54,8.31,3.4,11.71
1793,98,3.44,1.63,5.07,5.2,2,7.2
1793,99,2.3,1.06,3.36,3.31,0.85,4.16
1793,100,1.5,0.68,2.18,1.46,0.3,1.76
1793,101,0.95,0,0.95,0.76,0,0.76
1793,102,0.6,0,0.6,0.26,0,0.26
1793,103,0,0,0,0,0,0
1793,104,0,0,0,0,0,0
1793,105,0,0,0,0,0,0
1793,106,0,0,0,0,0,0
1793,107,0,0,0,0,0,0
1793,108,0,0,0,0,0,0
1793,109,0,0,0,0,0,0
1793,110+,0,0,0,0,0,0
1794,0,6390,7412,13802,32561.5,33196.5,65758
1794,1,1469.34,1601.06,3070.4,30080.8,29950.23,60031.03
1794,2,978.67,1069.95,2048.62,29181.2,28845.77,58026.97
1794,3,650.34,698.46,1348.8,28742.78,28248.62,56991.4
1794,4,445.66,472.54,918.2,24715.72,24644.88,49360.6
1794,5,338.56,367.04,705.6,21630.79,22028.47,43659.26
1794,6,263.51,295.54,559.05,21658.15,22144.13,43802.28
1794,7,204.13,236.42,440.55,21467.86,22039.35,43507.21
1794,8,160.42,189.68,350.1,21555,22168.34,43723.34
1794,9,132.38,155.33,287.71,22020.2,22526.21,44546.41
1794,10,117.86,132.22,250.08,22991.77,23424.89,46416.66
1794,11,108.37,115.88,224.25,21852.45,22268.85,44121.3
1794,12,101.73,105.17,206.9,21139.2,21479.13,42618.33
1794,13,97.97,100.09,198.06,20492.01,20826.84,41318.85
1794,14,97.08,100.64,197.72,20082.57,20312.29,40394.86
1794,15,98.62,105.75,204.37,19680.98,19964.39,39645.37
1794,16,100.81,111.16,211.97,19415.48,19445.31,38860.79
1794,17,103.2,115.78,218.98,19733,19337.57,39070.57
1794,18,105.8,119.62,225.42,19353.52,18544.66,37898.18
1794,19,108.59,122.69,231.28,19557.02,18315.08,37872.1
1794,20,111.7,125.01,236.71,20277.09,18703.95,38981.04
1794,21,115.52,126.75,242.27,18733.65,17115.64,35849.29
1794,22,120.18,127.95,248.13,19039.81,17167.07,36206.88
1794,23,125.66,128.6,254.26,18986.24,16881.34,35867.58
1794,24,131.95,128.7,260.65,18880.72,16546.99,35427.71
1794,25,138.76,128.64,267.4,18629.79,16069.8,34699.59
1794,26,144.89,129.91,274.8,18043.68,15777.06,33820.74
1794,27,150,132.89,282.89,18656.16,16555.19,35211.35
1794,28,154.12,137.58,291.7,18733.08,16898.7,35631.78
1794,29,157.23,143.99,301.22,18681.29,17102.25,35783.54
1794,30,159.26,151.32,310.58,18438.9,17164.9,35603.8
1794,31,159.9,156.49,316.39,17719.12,16406.83,34125.95
1794,32,159.07,158.74,317.81,17389.82,16021.27,33411.09
1794,33,156.77,158.04,314.81,16834.01,15395.24,32229.25
1794,34,153.01,154.41,307.42,16375.65,14813.78,31189.43
1794,35,148.68,149.1,297.78,15584.51,14046.8,29631.31
1794,36,147.49,147.14,294.63,15608.49,14252.04,29860.53
1794,37,150.36,149.79,300.15,15529.37,14419.57,29948.94
1794,38,157.25,157.05,314.3,16069.51,15052.33,31121.84
1794,39,168.21,168.92,337.13,16236.12,15349.24,31585.36
1794,40,181.62,183.84,365.46,16189.59,15390.52,31580.11
1794,41,191.17,195.67,386.84,15502.02,14648.32,30150.34
1794,42,195.25,202.85,398.1,14462.09,13580.31,28042.4
1794,43,193.88,205.38,399.26,13937.25,12997.76,26935.01
1794,44,187.06,203.26,390.32,13181.06,12244.1,25425.16
1794,45,176.37,197.72,374.09,12503.75,11524.05,24027.8
1794,46,168.14,193.7,361.84,12458.92,11472.36,23931.28
1794,47,163.95,192.44,356.39,12238.01,11261.55,23499.56
1794,48,163.82,193.94,357.76,12077.3,11106.85,23184.15
1794,49,167.72,198.2,365.92,11956.52,10974.69,22931.21
1794,50,174.52,204.23,378.75,11882.85,10829.26,22712.11
1794,51,179.56,208.08,387.64,11287.01,10250.22,21537.23
1794,52,181.7,208.76,390.46,10744.92,9608.77,20353.69
1794,53,180.95,206.28,387.23,10172.87,8955.68,19128.55
1794,54,177.28,200.64,377.92,9639.34,8386.07,18025.41
1794,55,172.72,193.73,366.45,9093.76,7862.23,16955.99
1794,56,175.4,193.14,368.54,9122.12,7795.11,16917.23
1794,57,187.34,200.78,388.12,9320.76,7867.2,17187.96
1794,58,208.53,216.64,425.17,9531.38,7967.23,17498.61
1794,59,238.98,240.71,479.69,9596.97,7943.24,17540.21
1794,60,275.27,269.87,545.14,9399.08,7741.07,17140.15
1794,61,303.7,291.54,595.24,8865.3,7287.33,16152.63
1794,62,320.87,302.62,623.49,8317.14,6840.41,15157.55
1794,63,326.77,303.06,629.83,7744.5,6361.29,14105.79
1794,64,321.41,292.9,614.31,7201.98,5875.41,13077.39
1794,65,308.18,275.27,583.45,6676.6,5411.97,12088.57
1794,66,300.77,262.76,563.53,6407.09,5137.04,11544.13
1794,67,302.58,258.53,561.11,6161.94,4947.48,11109.42
1794,68,313.61,262.57,576.18,5920.83,4757.97,10678.8
1794,69,333.85,274.87,608.72,5604.55,4472.54,10077.09
1794,70,359.68,292.35,652.03,5156.37,4081.51,9237.88
1794,71,376.54,302.56,679.1,4667.67,3644.8,8312.47
1794,72,380.81,302.38,683.19,4198.4,3161.85,7360.25
1794,73,372.46,291.82,664.28,3709.22,2719.82,6429.04
1794,74,351.5,270.89,622.39,3296.34,2363.51,5659.85
1794,75,321.04,242.19,563.23,2858.69,2017.32,4876.01
1794,76,293.46,216.14,509.6,2499.49,1719.77,4219.26
1794,77,271.84,195.35,467.19,2184.61,1483.1,3667.71
1794,78,256.17,179.81,435.98,1931.74,1291.24,3222.98
1794,79,246.48,169.52,416,1677.97,1107.06,2785.03
1794,80,240.66,163,403.66,1574.08,1001.62,2575.7
1794,81,230.27,154.23,384.5,1323.31,831.8,2155.11
1794,82,213.25,141.73,354.98,1096.3,681.01,1777.31
1794,83,189.57,125.5,315.07,890.46,543.57,1434.03
1794,84,159.25,105.54,264.79,705.06,421.87,1126.93
1794,85,124.45,83.12,207.57,538.58,316.14,854.72
1794,86,93.8,63.33,157.13,402.82,228.13,630.95
1794,87,69.47,47.47,116.94,298.91,160.51,459.42
1794,88,51.48,35.55,87.03,228.35,117.16,345.51
1794,89,39.81,27.53,67.34,179.32,89.01,268.33
1794,90,44.04,26.11,70.15,133.88,63.39,197.27
1794,91,33.31,19.49,52.8,95.52,43.82,139.34
1794,92,24.67,14.24,38.91,66.62,29.73,96.35
1794,93,17.87,10.19,28.06,45.26,19.89,65.15
1794,94,12.67,7.13,19.8,30.53,12.49,43.02
1794,95,8.79,4.89,13.68,20.07,7.31,27.38
1794,96,5.95,3.28,9.23,12.7,4.11,16.81
1794,97,3.94,2.15,6.09,7.58,2.61,10.19
1794,98,2.55,1.37,3.92,4.12,1.39,5.51
1794,99,1.61,0.86,2.47,2.38,0.68,3.06
1794,100,1,0.3,1.3,1.45,0,1.45
1794,101,0.6,0,0.6,0.26,0,0.26
1794,102,0,0,0,0,0,0
1794,103,0,0,0,0,0,0
1794,104,0,0,0,0,0,0
1794,105,0,0,0,0,0,0
1794,106,0,0,0,0,0,0
1794,107,0,0,0,0,0,0
1794,108,0,0,0,0,0,0
1794,109,0,0,0,0,0,0
1794,110+,0,0,0,0,0,0
1795,0,6847,7917,14764,31577,32261,63838
1795,1,1891.89,1977.99,3869.88,30794.34,30691.3,61485.64
1795,2,1263.12,1314.01,2577.13,30779.16,30355.2,61134.36
1795,3,833.55,886.19,1719.74,30161.17,29530.75,59691.92
1795,4,563.44,612.81,1176.25,24895.33,24898.25,49793.58
1795,5,421.38,455.45,876.83,21521.4,21845.02,43366.42
1795,6,321.52,342.01,663.53,22028.21,22443.69,44471.9
1795,7,242.44,254.49,496.93,22140.86,22657.32,44798.18
1795,8,184.12,192.88,377,22023.83,22635.25,44659.08
1795,9,146.55,157.18,303.73,22154.7,22810.22,44964.92
1795,10,127.02,143.31,270.33,22671.32,23211.66,45882.98
1795,11,114.52,134.89,249.41,22440.03,22889.91,45329.94
1795,12,106.31,127.83,234.14,21335.79,21763.58,43099.37
1795,13,102.39,122.15,224.54,20639.73,20991.21,41630.94
1795,14,102.78,117.82,220.6,20007.13,20355.64,40362.77
1795,15,106.56,115,221.56,19602.03,19853.51,39455.54
1795,16,110.26,114.17,224.43,20159.34,20128.46,40287.8
1795,17,112.98,115.47,228.45,19883.89,19603.74,39487.63
1795,18,114.71,118.9,233.61,20209.65,19493.14,39702.79
1795,19,115.48,124.46,239.94,19818.59,18685.14,38503.73
1795,20,115.93,131.62,247.55,20022.25,18439.26,38461.51
1795,21,118.69,138.22,256.91,20021.67,18311.89,38333.56
1795,22,124.42,143.7,268.12,18499.05,16755.5,35254.55
1795,23,133.14,148.09,281.23,18786.13,16789.88,35576.01
1795,24,144.82,151.37,296.19,18720.89,16502.47,35223.36
1795,25,158.48,153.91,312.39,18604.99,16170.79,34775.78
1795,26,170.09,157.17,327.26,18664.83,16360.34,35025.17
1795,27,178.65,161.52,340.17,18063.54,16055.71,34119.25
1795,28,184.16,166.95,351.11,18670.88,16847.03,35517.91
1795,29,186.62,173.46,360.08,18748.76,17198.13,35946.89
1795,30,186.39,180.34,366.73,18696.24,17401.56,36097.8
1795,31,184.89,184.76,369.65,18049.29,16691.02,34740.31
1795,32,182.5,185.98,368.48,17340.22,15943.75,33283.97
1795,33,179.21,184.03,363.24,17016.84,15564.85,32581.69
1795,34,175.01,178.89,353.9,16472.91,14953.82,31426.73
1795,35,171.08,172.13,343.21,16019.38,14387.43,30406.81
1795,36,172.02,169.99,342.01,15743.46,14390.76,30134.22
1795,37,178.98,174.02,353,15760.99,14600.99,30361.98
1795,38,191.96,184.24,376.2,15675.86,14771.37,30447.23
1795,39,210.97,200.63,411.6,16203.81,15408.95,31612.76
1795,40,233.4,221.06,454.46,16354.62,15699,32053.62
1795,41,248.82,237.03,485.85,15679.28,14851.53,30530.81
1795,42,254.62,246.4,501.02,14995.29,14112.86,29108.15
1795,43,250.8,249.17,499.97,13973.77,13062.82,27036.59
1795,44,237.36,245.35,482.71,13456.04,12483.28,25939.32
1795,45,217.1,236.76,453.86,12735.45,11756.9,24492.35
1795,46,201.18,230.75,431.93,12571.06,11575.14,24146.2
1795,47,192.44,229.18,421.62,12534.67,11522.48,24057.15
1795,48,190.86,232.03,422.89,12314.21,11305.96,23620.17
1795,49,196.42,239.28,435.7,12148.12,11142.52,23290.64
1795,50,207.52,249.52,457.04,12016.73,10998.35,23015.08
1795,51,217.66,256.89,474.55,11377.52,10315.69,21693.21
1795,52,225.19,259.92,485.11,10787.48,9745.3,20532.78
1795,53,230.14,258.64,488.78,10252.46,9118.33,19370.79
1795,54,232.5,253.04,485.54,9690.82,8484.32,18175.14
1795,55,233.96,245.31,479.27,9168.67,7934.97,17103.64
1795,56,241.41,244.26,485.67,9096.87,7781.22,16878.09
1795,57,256.52,252.12,508.64,9114.85,7709.44,16824.29
1795,58,279.32,268.85,548.17,9299.95,7770.89,17070.84
1795,59,309.79,294.47,604.26,9489.66,7851.97,17341.63
1795,60,345.14,325.93,671.07,9525.65,7799.53,17325.18
1795,61,374.17,350.95,725.12,8990.95,7362.53,16353.48
1795,62,394.11,366.48,760.59,8435.27,6890.71,15325.98
1795,63,404.93,372.54,777.47,7874.38,6435.16,14309.54
1795,64,406.65,369.1,775.75,7298.25,5957.08,13255.33
1795,65,401.9,358.74,760.64,6761.57,5481.3,12242.87
1795,66,401.33,351.8,753.13,6456.87,5193.3,11650.17
1795,67,407.58,350.82,758.4,6177.37,4915.52,11092.89
1795,68,420.65,355.82,776.47,5916.08,4719.27,10635.35
1795,69,440.54,366.81,807.35,5652.11,4517.1,10169.21
1795,70,464.21,381.08,845.29,5306.74,4212.63,9519.37
1795,71,479.46,387.89,867.35,4786.34,3741.39,8527.73
1795,72,483.26,384.55,867.81,4278.16,3297.98,7576.14
1795,73,475.6,371.05,846.65,3801.26,2817.99,6619.25
1795,74,456.48,347.42,803.9,3315.5,2389.51,5705.01
1795,75,428.18,316,744.18,2919.18,2057.49,4976.67
1795,76,399.79,286.31,686.1,2549.86,1769.5,4319.36
1795,77,373.6,260.71,634.31,2204.69,1491.72,3696.41
1795,78,349.62,239.2,588.82,1903.29,1272.36,3175.65
1795,79,327.82,221.79,549.61,1663.99,1094.92,2758.91
1795,80,307.17,207.26,514.43,1610.8,1027.54,2638.34
1795,81,283.53,190.79,474.32,1338.28,842.8,2181.08
1795,82,255.85,171.16,427.01,1101,683.53,1784.53
1795,83,224.11,148.37,372.48,894.13,547.02,1441.15
1795,84,188.34,122.42,310.76,715.07,427.59,1142.66
1795,85,150.25,94.67,244.92,561.54,326.55,888.09
1795,86,116.83,70.56,187.39,428.6,242.57,671.17
1795,87,89.8,51.41,141.21,320.51,172.45,492.96
1795,88,69.18,37.27,106.45,237.93,118.79,356.72
1795,89,54.95,28.1,83.05,182.38,85.48,267.86
1795,90,54.56,27.72,82.28,134.81,60.78,195.59
1795,91,41.56,20.16,61.72,95.48,40.78,136.26
1795,92,31.04,14.32,45.36,66.78,27.11,93.89
1795,93,22.71,9.96,32.67,45.56,17.66,63.22
1795,94,16.28,6.77,23.05,30.17,11.34,41.51
1795,95,11.44,4.49,15.93,19.95,6.57,26.52
1795,96,7.86,2.91,10.77,12.82,3.29,16.11
1795,97,5.28,1.84,7.12,7.84,1.45,9.29
1795,98,3.47,1.14,4.61,4.4,0.89,5.29
1795,99,2.23,0.69,2.92,2.09,0.3,2.39
1795,100,1.41,0,1.41,1.11,0,1.11
1795,101,0.87,0,0.87,0.67,0,0.67
1795,102,0.29,0,0.29,0,0,0
1795,103,0,0,0,0,0,0
1795,104,0,0,0,0,0,0
1795,105,0,0,0,0,0,0
1795,106,0,0,0,0,0,0
1795,107,0,0,0,0,0,0
1795,108,0,0,0,0,0,0
1795,109,0,0,0,0,0,0
1795,110+,0,0,0,0,0,0
1796,0,7030,8315,15345,31378,32099,63477
1796,1,1787.63,1853.75,3641.38,29765.96,29553.37,59319.33
1796,2,1167.36,1201.25,2368.61,31051.54,30686.63,61738.17
1796,3,850.68,898.63,1749.31,31383.74,30689.06,62072.8
1796,4,627.31,683.37,1310.68,26539.76,26555.44,53095.2
1796,5,444.26,492.81,937.07,22010.26,22501.13,44511.39
1796,6,299.78,338.65,638.43,21791.02,22100.51,43891.53
1796,7,193.45,223.85,417.3,22429.06,22841.92,45270.98
1796,8,125.27,148.39,273.66,22630.1,23153.33,45783.43
1796,9,95.24,112.3,207.54,22565.06,23193.6,45758.66
1796,10,96.68,108.72,205.4,22711.83,23390.49,46102.32
1796,11,102.87,110.37,213.24,22109.09,22619.81,44728.9
1796,12,107.13,110.41,217.54,21875.06,22302.59,44177.65
1796,13,109.46,108.84,218.3,20793.26,21202.51,41995.77
1796,14,109.86,105.65,215.51,20107.76,20446.61,40554.37
1796,15,108.63,101.57,210.2,19489.04,19829.37,39318.41
1796,16,106.92,99.43,206.35,20027.69,19950.76,39978.45
1796,17,104.99,99.95,204.94,20601.68,20228.31,40829.99
1796,18,102.88,103.11,205.99,20321.93,19698.15,40020.08
1796,19,100.58,108.94,209.52,20659.66,19582.9,40242.56
1796,20,98.51,116.61,215.12,20260.24,18758.17,39018.41
1796,21,98.38,122.9,221.28,19729.42,18005.87,37735.29
1796,22,100.62,127,227.62,19725.4,17872.26,37597.66
1796,23,105.24,128.89,234.13,18226.64,16354.34,34580.98
1796,24,112.24,128.61,240.85,18496.8,16376.85,34873.65
1796,25,121.15,126.73,247.88,18422.51,16093.41,34515.92
1796,26,130.05,125.71,255.76,18656.66,16442.86,35099.52
1796,27,138.47,126.15,264.62,18708.9,16638.46,35347.36
1796,28,146.43,128.03,274.46,18094.66,16325.15,34419.81
1796,29,153.9,131.38,285.28,18696.27,17130.61,35826.88
1796,30,160.34,135.56,295.9,18771.29,17490.47,36261.76
1796,31,163.45,138.12,301.57,18237.29,16849.09,35086.38
1796,32,162.69,138.44,301.13,17596.9,16152.44,33749.34
1796,33,158.03,136.51,294.54,16902.56,15424.47,32327.03
1796,34,149.49,132.35,281.84,16590.46,15057.53,31647.99
1796,35,138.8,127.19,265.99,16066.9,14467.63,30534.53
1796,36,132.99,125.94,258.93,16139.55,14689.08,30828.63
1796,37,133.78,129.84,263.62,15866.31,14693.52,30559.83
1796,38,141.2,138.91,280.11,15877.71,14902.39,30780.1
1796,39,155.22,153.13,308.35,15785.03,15069.39,30854.42
1796,40,173.76,170.95,344.71,16299.11,15706.72,32005.83
1796,41,188.44,186.1,374.54,15846.71,15088.91,30935.62
1796,42,197.16,197.03,394.19,15173.03,14252.82,29425.85
1796,43,199.92,203.73,403.65,14499.18,13526.64,28025.82
1796,44,196.72,206.2,402.92,13499.97,12502.9,26002.87
1796,45,188.92,205.21,394.13,12990.08,11931.5,24921.58
1796,46,181.96,203.78,385.74,12788.18,11781.28,24569.46
1796,47,177.2,202.67,379.87,12629.21,11600.83,24230.04
1796,48,174.64,201.9,376.54,12593.3,11545.01,24138.31
1796,49,174.28,201.45,375.73,12370.22,11324.88,23695.1
1796,50,175.65,201.24,376.89,12200.77,11158.52,23359.29
1796,51,176.91,200.91,377.82,11500.83,10457.38,21958.21
1796,52,177.59,200.4,377.99,10878.71,9796.23,20674.94
1796,53,177.67,199.68,377.35,10304.95,9244.08,19549.03
1796,54,177.19,198.76,375.95,9785.25,8637.3,18422.55
1796,55,177.12,198.33,375.45,9239.88,8023.51,17263.39
1796,56,181.51,201.09,382.6,9167.93,7846.44,17014.37
1796,57,191.35,207.72,399.07,9087.73,7685.9,16773.63
1796,58,206.64,218.23,424.87,9093.59,7604.61,16698.2
1796,59,227.39,232.61,460,9264.37,7654.54,16918.91
1796,60,251.86,249.52,501.38,9436.32,7721.53,17157.85
1796,61,273.1,263.57,536.67,9071.58,7386.22,16457.8
1796,62,289.37,273.41,562.78,8528.79,6945.99,15474.78
1796,63,300.66,279.04,579.7,7970.41,6475.87,14446.28
1796,64,307,280.45,587.45,7411.91,6025.89,13437.8
1796,65,309.86,279.17,589.03,6843.98,5557.93,12401.91
1796,66,315.32,281.23,596.55,6531.2,5251.22,11782.42
1796,67,324.89,288.14,613.03,6215.4,4956.21,11171.61
1796,68,338.57,299.92,638.49,5921,4666.64,10587.64
1796,69,356.35,316.54,672.89,5640.92,4454.51,10095.43
1796,70,375.93,335.27,711.2,5356.09,4233.49,9589.58
1796,71,388.1,345.2,733.3,4879.44,3816.85,8696.29
1796,72,390.53,343.56,734.09,4355.92,3347.44,7703.36
1796,73,383.23,330.36,713.59,3854.25,2917.07,6771.32
1796,74,366.22,305.61,671.83,3393.31,2462.15,5855.46
1796,75,341.35,272.02,613.37,2933.43,2069,5002.43
1796,76,316.2,240.46,556.66,2593.77,1794.6,4388.37
1796,77,292.62,213.65,506.27,2248.35,1536.73,3785.08
1796,78,270.62,191.59,462.21,1925.52,1284.3,3209.82
1796,79,250.21,174.28,424.49,1644.94,1085.37,2730.31
1796,80,230.85,160.71,391.56,1604.23,1019.68,2623.91
1796,81,210.42,146.8,357.22,1314.66,828.12,2142.78
1796,82,188.39,131.54,319.93,1067.66,661.35,1729.01
1796,83,164.78,114.94,279.72,859.96,523.22,1383.18
1796,84,139.56,97,236.56,686.71,411,1097.71
1796,85,113.66,78.4,192.06,543.84,317.85,861.69
1796,86,90.73,61.89,152.62,427.03,243.49,670.52
1796,87,71.7,48.2,119.9,324.5,181.23,505.73
1796,88,56.57,37.3,93.87,240.42,127.85,368.27
1796,89,45.33,29.2,74.53,175.45,85.94,261.39
1796,90,35.95,17.25,53.2,124.24,55.98,180.22
1796,91,26.83,12.16,38.99,87.08,37.08,124.16
1796,92,19.61,8.37,27.98,59.47,23.74,83.21
1796,93,14.01,5.6,19.61,40.16,15.13,55.29
1796,94,9.8,3.66,13.46,26.28,9.43,35.71
1796,95,6.7,2.33,9.03,16.49,5.81,22.3
1796,96,4.47,1.45,5.92,10.44,2.94,13.38
1796,97,2.92,0.87,3.79,6.36,0.97,7.33
1796,98,1.86,0.29,2.15,3.55,0,3.55
1796,99,1.16,0,1.16,1.61,0,1.61
1796,100,0.71,0,0.71,0.31,0,0.31
1796,101,0,0,0,0,0,0
1796,102,0,0,0,0,0,0
1796,103,0,0,0,0,0,0
1796,104,0,0,0,0,0,0
1796,105,0,0,0,0,0,0
1796,106,0,0,0,0,0,0
1796,107,0,0,0,0,0,0
1796,108,0,0,0,0,0,0
1796,109,0,0,0,0,0,0
1796,110+,0,0,0,0,0,0
1797,0,7265,8473,15738,32348,33085,65433
1797,1,1408.31,1512.87,2921.18,29566.82,29377.11,58943.93
1797,2,925.69,996.13,1921.82,29919.18,29498.89,59418.07
1797,3,654.83,700.78,1355.61,31479.91,30929.37,62409.28
1797,4,472.17,501.21,973.38,27391.09,27230.13,54621.22
1797,5,341.49,359.96,701.45,23223.59,23636.48,46860.07
1797,6,241.53,252.73,494.26,22269.81,22715.65,44985.46
1797,7,166.99,173.45,340.44,22132.71,22398.99,44531.7
1797,8,117.86,122.12,239.98,22843.57,23217.71,46061.28
1797,9,94.14,98.74,192.88,23084.33,23571.16,46655.49
1797,10,91.48,98.44,189.92,23036.9,23630.03,46666.93
1797,11,92.46,101.78,194.24,22200.44,22814.69,45015.13
1797,12,92.72,103.85,196.57,21610.6,22059.27,43669.87
1797,13,92.26,104.68,196.94,21378.96,21745.77,43124.73
1797,14,91.08,104.26,195.34,20320.6,20669.74,40990.34
1797,15,89.54,103.03,192.57,19647.11,19929.03,39576.14
1797,16,89.06,102.74,191.8,19949.84,19924.39,39874.23
